_id,Name,Address,Location,Price,Cuisine,PhoneNumber,Url,WebsiteUrl,Award,FacilitiesAndServices,Hour,coord,Comments
ObjectId(63da3c4b3edd49a903f167fd),La Tana Gourmet,"località Kaberlaba 19, Asiago, 36012, Italy","Asiago, Italy",€€€€,"Creative, Contemporary",+393441708004,https://guide.michelin.com/en/veneto/asiago/restaurant/la-tana-gourmet,https://latanagourmet.it/,0,"American Express credit card,Car park,Credit card / Debit card accepted,Diners Club credit card,Garden or park,Mastercard credit card,Particularly interesting wine list,Visa credit card,Wheelchair access",5,"[11.4970882,45.8545832]",7.937321e+06
ObjectId(63da3c4b3edd49a903f167fe),Impronta d'Acqua,"via Aurelia 2121, Cavi di Lavagna, 16030, Italy","Cavi di Lavagna, Italy",€€€,"Creative, Italian Contemporary",+393755291077,https://guide.michelin.com/en/liguria/cavi/restaurant/impronta-d-acqua,https://www.improntadacqua.com/,1,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Restaurant offering vegetarian menus,Visa credit card,Wheelchair access",2,"[9.3696755,44.2953631]",5.843886e+06
ObjectId(63da3c4b3edd49a903f167ff),Maeba Restaurant,"contrada Serra 29, Ariano Irpino, 83031, Italy","Ariano Irpino, Italy",€€€,"Contemporary, Modern Cuisine",+393386387407,https://guide.michelin.com/en/campania/ariano-irpino/restaurant/maeba-restaurant,https://www.maeba.it/,3,"Air conditioning,Car park,Credit card / Debit card accepted,Garden or park,Mastercard credit card,Particularly interesting wine list,Terrace,Visa credit card",7,"[15.0655007,41.1211871]",3.608415e+06
ObjectId(63da3c4b3edd49a903f16800),Contraste,"via Meda 2, Milan, 20123, Italy","Milan, Italy",€€€€,"Modern Cuisine, Innovative",+390249536597,https://guide.michelin.com/en/lombardia/milano/restaurant/contraste,http://www.contrastemilano.it/it/,2,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Particularly interesting wine list,Terrace,Visa credit card",0,"[9.17929,45.446095]",2.25052e+06
ObjectId(63da3c4b3edd49a903f16801),Bros',"via degli Acaja 2, Lecce, 73100, Italy","Lecce, Italy",€€€€,"Creative, Contemporary",+393516615513,https://guide.michelin.com/en/puglia/lecce/restaurant/bros,https://www.pellegrinobrothers.it/,4,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Diners Club credit card,Mastercard credit card,Visa credit card,Wheelchair access",19,"[18.1727703,40.3517322]",3.133571e+06
ObjectId(63da3c4b3edd49a903f16802),Il Faro di Capo d'Orso - Andrea Aprea,"via Diego Taiani 48, Maiori, 84010, Italy","Maiori, Italy",€€€€,Creative,+39089877022,https://guide.michelin.com/en/campania/maiori/restaurant/il-faro-di-capo-d-orso,https://www.ilfarodicapodorso.it/it/,0,"Air conditioning,American Express credit card,Car park,Credit card / Debit card accepted,Diners Club credit card,Great view,Mastercard credit card,Particularly interesting wine list,Visa credit card",3,"[14.6778363,40.6356593]",8.711116e+06
ObjectId(63da3c4b3edd49a903f16803),Vitantonio Lombardo,"via Madonna delle Virtù 13/14, Matera, 75100, Italy","Matera, Italy",€€€€,Creative,+390835335475,https://guide.michelin.com/en/basilicata/matera/restaurant/vitantonio-lombardo,https://www.vlristorante.it/,0,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Diners Club credit card,Mastercard credit card,Particularly interesting wine list,Visa credit card",3,"[16.6130384,40.6671525]",7.095854e+06
ObjectId(63da3c4b3edd49a903f16804),Il Cantinone e Sport Hotel Alpina,"via A. De Giacomi 39, Madesimo, 23024, Italy","Madesimo, Italy",€€€,Modern Cuisine,+39034356120,https://guide.michelin.com/en/lombardia/madesimo/restaurant/il-cantinone-e-sport-hotel-alpina,https://ristorantecantinone.com/,4,"American Express credit card,Car park,Credit card / Debit card accepted,Mastercard credit card,Particularly interesting wine list,Visa credit card,Wheelchair access",2,"[9.35916,46.44052]",6.253166e+06
ObjectId(63da3c4b3edd49a903f16805),Locanda Tamerici,"via Litoranea 106, località Fiumaretta, Ameglia, 19031, Italy","Ameglia, Italy",€€€€,"Modern Cuisine, Mediterranean Cuisine",+3901871676574,https://guide.michelin.com/en/liguria/ameglia/restaurant/locanda-tamerici,http://www.locandatamerici.com,3,"Air conditioning,American Express credit card,Car park,Credit card / Debit card accepted,Diners Club credit card,Mastercard credit card,Terrace,Visa credit card",7,"[9.9966508,44.0520361]",3.400046e+06
ObjectId(63da3c4b3edd49a903f16806),Ma.Ri.Na.,"piazza San Gregorio 11, Olgiate Olona, 21057, Italy","Olgiate Olona, Italy",€€€€,Seafood,+390331640463,https://guide.michelin.com/en/lombardia/olgiate-olona/restaurant/ma-ri-na,http://www.ristorante-marina.it,4,"Air conditioning,American Express credit card,Car park,Credit card / Debit card accepted,Diners Club credit card,Mastercard credit card,Visa credit card",8,"[8.8883882,45.6342966]",8.223089e+06
ObjectId(63da3c4b3edd49a903f16807),Glass Hostaria,"vicolo del Cinque 58, Rome, 00153, Italy","Rome, Italy",€€€€,Creative,+390658335903,https://guide.michelin.com/en/lazio/roma/restaurant/glass-hostaria,https://glasshostaria.it/,0,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Diners Club credit card,Mastercard credit card,Particularly interesting wine list,Restaurant offering vegetarian menus,Visa credit card",3,"[12.4691032,41.890477]",4.709301e+06
ObjectId(63da3c4b3edd49a903f16808),Malga Panna,"strada de Sort 64, località Sorte, Moena, 38035, Italy","Moena, Italy",€€€,"Regional Cuisine, Seasonal Cuisine",+390462573489,https://guide.michelin.com/en/trentino-alto-adige/moena/restaurant/malga-panna,https://www.malgapanna.it/,1,"American Express credit card,Car park,Credit card / Debit card accepted,Diners Club credit card,Great view,Mastercard credit card,Particularly interesting wine list,Visa credit card",6,"[11.643984,46.376804]",8.287407e+06
ObjectId(63da3c4b3edd49a903f16809),Zass,"via Laurito 2, Positano, 84017, Italy","Positano, Italy",€€€€,Modern Cuisine,+39089875455,https://guide.michelin.com/en/campania/positano/restaurant/zass,https://www.ilsanpietro.com/,0,"American Express credit card,Car park,Credit card / Debit card accepted,Diners Club credit card,Great view,Mastercard credit card,Particularly interesting wine list,Terrace,Visa credit card",15,"[14.5038074,40.623268]",2.861134e+06
ObjectId(63da3c4b3edd49a903f1680a),Vespasia,"via Cesare Battisti 10, Norcia, 06046, Italy","Norcia, Italy",€€€€,Modern Cuisine,+390743817434,https://guide.michelin.com/en/umbria/norcia/restaurant/vespasia,http://vespasianorcia.com,0,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Diners Club credit card,Garden or park,Mastercard credit card,Terrace,Visa credit card,Wheelchair access",7,"[13.0920268,42.7925634]",3.346844e+06
ObjectId(63da3c4b3edd49a903f1680b),Johannesstube,"via San Valentino 3, Nova Levante, 39056, Italy","Nova Levante, Italy",€€€,"Modern Cuisine, Regional Cuisine",+390471613131,https://guide.michelin.com/en/trentino-alto-adige/nova-levante/restaurant/johannes-stube,https://www.johannesstube.com/,0,"Air conditioning,American Express credit card,Car park,Credit card / Debit card accepted,Mastercard credit card,Particularly interesting wine list,Visa credit card,Wheelchair access",12,"[11.5334034,46.4296498]",5.410287e+06
ObjectId(63da3c4b3edd49a903f1680c),Casamatta,"contrada Scrasciosa, Manduria, 74024, Italy","Manduria, Italy",€€€€,Modern Cuisine,+390999908013,https://guide.michelin.com/en/puglia/manduria/restaurant/casamatta,https://www.viniliaresort.com,4,"Air conditioning,American Express credit card,Car park,Credit card / Debit card accepted,Diners Club credit card,Garden or park,Mastercard credit card,Restaurant offering vegetarian menus,Terrace,Visa credit card",4,"[17.599371,40.417763]",8.673895e+06
ObjectId(63da3c4b3edd49a903f1680d),Dolada,"via Dolada 21, località Plois alt. 870, Pieve d'Alpago, 32010, Italy","Pieve d'Alpago, Italy",€€€,"Regional Cuisine, Modern Cuisine",+390437479141,https://guide.michelin.com/en/veneto/pieve-d-alpago/restaurant/dolada,http://www.dolada.it/,0,"Car park,Credit card / Debit card accepted,Garden or park,Great view,Mastercard credit card,Particularly interesting wine list,Visa credit card",3,"[12.3601001,46.1736379]",4.63287e+06
ObjectId(63da3c4b3edd49a903f1680e),Tantris,"corso Risorgimento 384, Novara, 28100, Italy","Novara, Italy",€€€,Creative,+390321657343,https://guide.michelin.com/en/piemonte/novara/restaurant/tantris,http://www.ristorantetantris.com/,4,"Air conditioning,Credit card / Debit card accepted,Mastercard credit card,Visa credit card,Wheelchair access",12,"[8.6103409,45.4827671]",8.979671e+06
ObjectId(63da3c4b3edd49a903f1680f),La Tavola,"via Fortino 40, Laveno, 21014, Italy","Laveno, Italy",€€€€,Modern Cuisine,+390332667257,https://guide.michelin.com/en/lombardia/laveno/restaurant/la-tavola,https://ilporticciolo.com/,4,"American Express credit card,Car park,Credit card / Debit card accepted,Great view,Mastercard credit card,Particularly interesting wine list,Terrace,Visa credit card",9,"[8.6104635,45.9065255]",6.770856e+06
ObjectId(63da3c4b3edd49a903f16810),Il Ristorante di Guido da Costigliole,"località San Maurizio 39, Santo Stefano Belbo, 12058, Italy","Santo Stefano Belbo, Italy",€€€€,"Piedmontese, Regional Cuisine",+390141844455,https://guide.michelin.com/en/piemonte/santo-stefano-belbo/restaurant/il-ristorante-di-guido-da-costigliole,https://www.guidodacostigliole.it/,1,"Air conditioning,American Express credit card,Car park,Credit card / Debit card accepted,Diners Club credit card,Garden or park,Great view,Mastercard credit card,Particularly interesting wine list,Restaurant offering vegetarian menus,Terrace,Visa credit card",8,"[8.2066746,44.7051429]",601628
ObjectId(63da3c4b3edd49a903f16811),All'Oro,"via Giuseppe Pisanelli 25, Rome, 00196, Italy","Rome, Italy",€€€€,"Creative, Italian Contemporary",+390697996907,https://guide.michelin.com/en/lazio/roma/restaurant/all-oro,https://www.ristorantealloro.it/,2,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Diners Club credit card,Mastercard credit card,Particularly interesting wine list,Restaurant offering vegetarian menus,Terrace,Visa credit card,Wheelchair access",19,"[12.4730035,41.9140073]",1.476645e+06
ObjectId(63da3c4b3edd49a903f16812),Josè Restaurant - Tenuta Villa Guerra,"via Nazionale 414, Torre del Greco, 80059, Italy","Torre del Greco, Italy",€€€,"Modern Cuisine, Contemporary",+390818836298,https://guide.michelin.com/en/campania/torre-del-greco/restaurant/jose-restaurant-tenuta-villa-guerra,https://www.joserestaurant.it/,3,"Air conditioning,American Express credit card,Car park,Credit card / Debit card accepted,Garden or park,Great view,Mastercard credit card,Particularly interesting wine list,Restaurant offering vegetarian menus,Terrace,Visa credit card",8,"[14.3988055,40.7739059]",7.310587e+06
ObjectId(63da3c4b3edd49a903f16813),Lanterna Verde,"frazione San Barnaba 7, Villa di Chiavenna, 23029, Italy","Villa di Chiavenna, Italy",€€€,"Modern Cuisine, Regional Cuisine",+39034338588,https://guide.michelin.com/en/lombardia/villa-di-chiavenna/restaurant/lanterna-verde,https://www.lanternaverde.com/,2,"Car park,Credit card / Debit card accepted,Mastercard credit card,Particularly interesting wine list,Terrace,Visa credit card",15,"[9.49741,46.3284]",5.63828e+06
ObjectId(63da3c4b3edd49a903f16814),Il Pellicano,"località Lo Sbarcatello, Porto Ercole, 58018, Italy","Porto Ercole, Italy",€€€€,Creative,+390564858111,https://guide.michelin.com/en/toscana/porto-ercole/restaurant/il-pellicano,https://www.hotelilpellicano.com/en/,2,"Air conditioning,American Express credit card,Car park,Credit card / Debit card accepted,Garden or park,Great view,Mastercard credit card,Particularly interesting wine list,Terrace,Visa credit card",1,"[11.1924477,42.380472]",5.163559e+06
ObjectId(63da3c4b3edd49a903f16815),Il Gallo Cedrone,"via Cima Tosa 80, Madonna di Campiglio, 38086, Italy","Madonna di Campiglio, Italy",€€€,"Creative, Contemporary",+390465441013,https://guide.michelin.com/en/trentino-alto-adige/madonna-di-campiglio/restaurant/il-gallo-cedrone,https://www.ilgallocedrone.it/en,0,"American Express credit card,Car park,Credit card / Debit card accepted,Diners Club credit card,Mastercard credit card,Particularly interesting wine list,Visa credit card,Wheelchair access",12,"[10.8242148,46.2351343]",8.038617e+06
ObjectId(63da3c4b3edd49a903f16816),La Tortuga,"via XXIV Maggio 5, Gargnano, 25084, Italy","Gargnano, Italy",€€€€,"Classic Cuisine, Italian Contemporary",+39036571251,https://guide.michelin.com/en/lombardia/gargnano/restaurant/la-tortuga,https://www.ristorantelatortuga.it/,3,"Air conditioning,Credit card / Debit card accepted,Mastercard credit card,Particularly interesting wine list,Visa credit card",13,"[10.6652261,45.6887411]",1.719324e+06
ObjectId(63da3c4b3edd49a903f16817),Butterfly,"SS 12 del Brennero 192, Marlia, 55014, Italy","Marlia, Italy",€€€€,Modern Cuisine,+390583307573,https://guide.michelin.com/en/toscana/marlia/restaurant/butterfly,https://www.ristorantebutterfly.it/,1,"Air conditioning,American Express credit card,Car park,Credit card / Debit card accepted,Garden or park,Mastercard credit card,Terrace,Visa credit card",16,"[10.5364035,43.894723]",3.731047e+06
ObjectId(63da3c4b3edd49a903f16818),La Favellina,"via Cosari 4/6, località San Tomio, Malo, 36034, Italy","Malo, Italy",€€€€,"Modern Cuisine, Italian Contemporary",+390445605151,https://guide.michelin.com/en/veneto/malo/restaurant/la-favellina,https://www.lafavellina.it/,0,"Car park,Credit card / Debit card accepted,Mastercard credit card,Terrace,Visa credit card",18,"[11.4018545,45.6195715]",3.619308e+06
ObjectId(63da3c4b3edd49a903f16819),Relais Blu,"via Roncato 60, Massa Lubrense, 80061, Italy","Massa Lubrense, Italy",€€€,Mediterranean Cuisine,+390818789552,https://guide.michelin.com/en/campania/massa-lubrense/restaurant/relais-blu,http://www.relaisblu.com/,3,"Air conditioning,American Express credit card,Car park,Credit card / Debit card accepted,Garden or park,Great view,Mastercard credit card,Terrace,Visa credit card,Wheelchair access",17,"[14.3303537,40.58996]",6.978121e+06
ObjectId(63da3c4b3edd49a903f1681a),Vecchia Malcesine,"via Pisort 6, Malcesine, 37018, Italy","Malcesine, Italy",€€€€,"Modern Cuisine, Creative",+393356377699,https://guide.michelin.com/en/veneto/malcesine/restaurant/vecchia-malcesine,https://www.vecchiamalcesine.com/,3,"American Express credit card,Credit card / Debit card accepted,Garden or park,Great view,Mastercard credit card,Restaurant offering vegetarian menus,Terrace,Visa credit card",11,"[10.8079125,45.7624261]",8.397092e+06
ObjectId(63da3c4b3edd49a903f1681b),Gagini Restaurant,"via dei Cassari 35, Palermo, 90133, Italy","Palermo, Italy",€€€,"Creative, Contemporary",+39091589918,https://guide.michelin.com/en/sicilia/palermo/restaurant/gagini-social-restaurant,https://www.gaginirestaurant.com/,3,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Particularly interesting wine list,Terrace,Visa credit card",17,"[13.3661866,38.1184687]",1.264532e+06
ObjectId(63da3c4b3edd49a903f1681c),L'Erba del Re,"via Castelmaraldo 45, Modena, 41121, Italy","Modena, Italy",€€€,Creative,+39059218188,https://guide.michelin.com/en/emilia-romagna/modena/restaurant/l-erba-del-re,https://www.lerbadelre.it/,0,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Diners Club credit card,Mastercard credit card,Particularly interesting wine list,Terrace,Visa credit card,Wheelchair access",17,"[10.92368,44.64916]",2.017371e+06
ObjectId(63da3c4b3edd49a903f1681d),Stube Hermitage,"via Castelletto Inferiore 69, Madonna di Campiglio, 38086, Italy","Madonna di Campiglio, Italy",€€€€,"Creative, Regional Cuisine",+390465441558,https://guide.michelin.com/en/trentino-alto-adige/madonna-di-campiglio/restaurant/stube-hermitage,https://stubehermitage.it/,2,"American Express credit card,Car park,Credit card / Debit card accepted,Garden or park,Mastercard credit card,Visa credit card,Wheelchair access",7,"[10.8244764,46.2131692]",7.214152e+06
